20479|Choujigen Game Neptune The Animation OVA|Unaired episode 13 of Choujigen Game Neptune: The Animation, included in the 7th BD/DVD volume.
21273|Gochuumon wa Usagi Desu ka?|Kokoa Hoto just moved to town to start a new life at a new school. While looking for the boarding house where she is supposed to live and work, she stumbles across a cafe called Rabbit House. She's excited, imagining it's filled to the brim with rabbits that she can cuddle. Instead she finds out that it is a very ordinary coffee house with only one rabbit named Tippy, who doesn't even always act or sound like a rabbit should, and a quiet girl named Chino Kafuu.
2129|True Tears|Shinichiro is a student living in what would be a dream come true for most high school boys, but for him is mostly a frustration. A well-liked girl in school named Hiromi has lived in his house for a year along with his family. Her father was a close friend of the family, and when he died they immediately took her in. She is popular, always smiles, is talented in sports¿¿¿but Shinichiro knows there must be tears inside her. Having an artistic tendency, he makes watercolors of her and thinks about wishing to ease her tears. Yet, he cannot bring up the nerve to talk to her even in his own home. She, too, is quiet and withdrawn in their house, quite unlike at school. Shinichiro is also distracted by teasing from his friend Nobuse for watching Hiromi from afar, a curse of bad luck from a strange girl named Noe, and being forced to perform Muhiga dancing. By helping Noe, he hopes to ease his own problems, yet he seems to have difficulty helping himself.
21327|Isshuukan Friends.|Teenage romance is never easy, but it's especially difficult for second-year high school student Hase Yuuki. The girl he's fallen for, Fujimiya Kaori, is beautiful and kind, and was once the most popular girl in school. But now, she spends all her time alone, and the reason why is stranger and more painful than Yuuki could ever have imagined.
21329|Mushishi Special: Hihamukage|A 45-minute special which adapts a two-chapter manga. Ginko finds himself in a village which falls victim to a mushi that blocks out the sun; however, one villager seems to benefit from this calamity.
21339|Psycho-Pass Movie|Year 2116¿¿¿The Japanese government begins to export the Sibyl System unmanned drone robots to troubled countries, and the system spreads throughout the world. A state in the midst of a civil war, SEAUn (the South East Asia Union), brings in the Sibyl System as an experiment. Under the new system, the coastal town of Shambala Float achieves temporary peace and safety. But then SEAUn sends terrorists to Japan. They slip through the Sibyl System and then attack from within. The shadow of a certain man falls on this incident. In charge of the police, Tsunemori travels to Shambala Float to investigate. The truth of justice on this new ground will become clear.
21405|Bokura wa Minna Kawaisou|Thanks to his parents' job transfer, high school freshman Kazunari Usa finally gets to enjoy living on his own in the Kawai Complex, a boarding house that provides meals for its residents. Ritsu, the senpai he admires, also lives in Kawai Complex, as do a few other "unique" individuals: his masochistic roommate Shirosaki; beautiful, big-breasted Mayumi who has no luck in finding men; and sly, predatory college woman Sayaka. Surrounded by these people, Usa never finds his daily life boring.
207|Lodoss-tou Senki|Created from the aftermath of the last great battle of the gods, Lodoss and its kingdoms have been plagued by war for thousands of years. As a quiet peace and unity finally become foreseeable over the land, an unknown evil begins to stir. An ancient witch has awakened, bent on preserving the island of Lodoss by creating political unbalance throughout the many kingdoms and keeping any one from maintaining central control. Only a mixed-race party of six young champions, led by the young warrior Parn, stand between this new threat and Lodoss' descent back into the darkness of war and destruction.
20709|Sabagebu!|Draw your weapons and take aim, because
2076|Kindaichi Shounen no Jikenbo (TV)|Kindaichi Hajime may look dumb, but he is one of the smartest you will ever see. He encounters mysteries after mysteries with his good friend, Miyuki, and he swears to solve them in the name of his grandfather, who was a great detective.
20767|Noragami OVA|Bundled with the limited editions of the 10th and 11th volumes of the manga.
20785|Mahouka Koukou no Rettousei|Magic has been recognized and analyzed over the last century. What was once the realm of folklore and tales is now a formalized practice and applied science. And magicians¿¿¿those capable of using magic to its fullest potential¿¿¿hold the power to change the world on every conceivable level.
2037|Hime-chan no Ribbon|Erika, the princess of the Magic Kingdom has come to Earth in order to find a human girl who looks just like her. That girl turns out to be Himeko Nonohara, a tomboy's tomboy. Erika must give Himeko a magical item she has created in order to prove her worth as a successor to the crown. Himeko must test this item, a hair ribbon that allows her to transform into any other person she sees, to see if it is worthy. The series follows Himeko's adventures and her budding romance with Daichi, the boy who discovers her secret.
20787|Black Bullet|The year is 2021. An unexpected and highly parasitic virus has devastated human society. The virus, known only as ¿¿¿Gastrea¿¿, has driven humans into massive walled cities. The only thing that is capable of withholding the virus infected monsters is a metal called Varanium. The city walls and the weapons mankind uses to fight against these monsters are made of it. Despite efforts to keep "Gastrea" at bay, children were soon born with the virus already inside of them. Children born with the virus were called "Cursed Children", were only female and had special powers which humanity deemed as their best weapon to fight against Gastrea monsters.
2002|Heroic Age|When the Golden Race invited other races to join them in the stars, three sentient races answered their call. The Goldens called them the Bronze, Silver and Heroic Tribes. Just before the Gold Tribe left to travel to another Universe, a fourth race appeared, traveling to the stars on their own accomplishments. The Golds named the human race the Iron Tribe. During the passing of time, humanity suffers at the hands of the more dominant races and is now facing extinction. Following a prophecy left by the Gold Tribe, Princess Deianeira sets out to search for the powerful being who might be able to save humankind. She meets a wild haired boy on an abandoned planet¿¿¿a fateful encounter that will not only change the fortunes of Humanity, but also the fate of the universe.
20031|D-Frag!|Kazama Kenji likes to believe he is something of a delinquent. Moreover, others seem to like to agree that he is. Of course, Kenji's gang finds their way to a group of four not-so-normal girls¿¿¿Chitose, Sakura, Minami and Roka¿¿¿and all at once, whatever reputation he may have is nothing compared to the outrageous behavior of the girls. Shanghaied into joining their club, what will happen to his everyday life from that point on?
2004|Hanada Shounen-shi|Young Ichiro Hanada lives with his parents and grandfather in a quiet rural town. He is a little brat who constantly teases his sister, insults his mother, fights with everybody, and eats a lot.
209|R.O.D the TV|Five years have passed since the occurrence of the incident known as the "Human Annihilation Mission." In Japan, a novelist is dealing with writer's block after her friend has gone missing. In Hong Kong, three sisters, masters in the use of paper, run their own detective agency to solve cases that involve books. When these people are brought together, a bond greater than blood is formed - a bond that will be sorely tested by the evil powers intent on taking over the world.
20903|Harmonie|Every person has his or her own little world. Among the 34 bustling students of classroom 2-1, there are many such worlds.
20939|Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA|Unaired TV episode bundled with the light novel's volume eight.
20977|Tonari no Seki-kun OVA|OVA of
2098|Shin Kimagure Orange¿¿¿Road: Soshite, Ano Natsu no Hajimari|It's been several years and Kyosuke Kasuga is now 19. A mysterious phone call warns him of oncoming cars but he doesn't listen. Ironically, he gets hit by a car and because of his telepathic abilities, gets sent three years into the future. His 22 year old future self is now a photographer who is lost in Bosnia and believed to be dead. Kyosuke must find his 22 year old future self and restore himself, the 19 year old, to his correct time. Along the way he reunites with Hikaru who is now a professional and famous dancer. Madoka is also there, distraught over both Kyosuke, the 22 year old, going missing in Bosnia and Kyosuke, the 19 year old, getting hit by a car.
21|One Piece|Gol D. Roger was known as the Pirate King, the strongest and most infamous being to have sailed the Grand Line. The capture and death of Roger by the World Government brought a change throughout the world. His last words before his death revealed the existence of the greatest treasure in the world, One Piece. It was this revelation that brought about the Grand Age of Pirates, men who dreamed of finding One Piece¿¿¿which promises an unlimited amount of riches and fame¿¿¿and quite possibly the pinnacle of glory and the title of the Pirate King.
210|Ranma ¿_|Ranma Saotome and his father, Genma, both practitioners of the Saotome school of anything-goes martial arts, fall into the cursed springs of the legendary training ground of Jusenkyo in mainland China during a training mission. Each spring holds a different curse for any who come in contact with its water, all of which involve who or what has drowned in the spring in the past - Ranma emerges from the spring a girl and Genma a panda, both now cursed to change forms each time they come in contact with hot and cold water.
21031|Precure All Stars Movie New Stage 3: Eien no Tomodachi|Pretty Cure All Stars New Stage 3: Eien no Tomodachi is the sixth of the Pretty Cure All Stars crossover movie series featuring all current Pretty Cure characters and the last of the "New Stage" film, including the 16th movie of all Pretty Cure movie series.
2025|Darker than Black: Kuro no Keiyakusha|It has been 10 years since Heaven's Gate appeared in South America and Hell's Gate appeared in Japan, veiling the once familiar night sky with an oppressive skyscape. Their purposes unknown, these Gates are spaces in which the very laws of physics are ignored. With the appearance of the Gates emerged Contractors, who, in exchange for their humanity, are granted supernatural abilities.
2026|Hayate no Gotoku!|According to Murphy's Law, "anything that can go wrong, will go wrong," and truer words cannot describe the unfortunate life of the hard-working Hayate Ayasaki. Abandoned by his parents after accumulating a debt of over one hundred fifty million yen, he is sold off to the yakuza, initiating his swift getaway from a future he does not want. On that fateful night, he runs into Nagi Sanzenin, a young girl whom he decides to try and kidnap to pay for his family's massive debt.
2034|Lovely¿¿¿Complex|Like most high school girls, Risa Koizumi wants to fall in love and have a beautiful romantic story to share with her friends. Initially, she falls in love with Ryouji Suzuki, who is a handsome boy in another class. She is primarily attracted to him because he is very tall. A boy's height may not be a problem for any of the other girls in her year, but it is for Risa, because she reaches the graceful height of 172 centimeters, which is much higher than the average height of a Japanese girl. Unfortunately, their love was not meant to be, and Suzuki falls for another girl in her school, who was being admired by Atsushi Ootani. Risa and Atsushi soon become close friends, and an attraction starts to form between them. Unfortunately for Risa's complex, Atsushi is only 156 centimeters tall. Will they be able to overcome the stereotype of their uncommon height difference, or will their
2035|Eikoku Koi Monogatari Emma: Molders-hen|In the faraway village of Haworth, a new chapter in Emma's life has begun. Now employed by the wealthy Molders family, Emma has resolved to put the past behind her. She'll have to adjust to a new house, a charming (but eccentric) new mistress, and a host of fellow servants, some with buried pasts of their own.
19647|Hajime no Ippo: Rising|Ippo continues to defend his Japanese Featherweight title from an ever stronger pool of challengers. Meanwhile, Takamura challenges for his second WBC title in the middleweight class, and Aoki challenges for the Japanese Lightweight title.
1965|Sola|Yorito Morimiya is obsessed with the the sky. He especially loves taking pictures of its array of different faces¿¿¿sunrises, sunsets, clouds. On one of his early-morning excursions to photograph the sunrise, Yorito meets a strange girl engaged in an argument with a vending machine. By the time that Yorito forces the girl's tomato juice out of the machine, she's vanished without a trace.
19669|Kuroko no Basket: Baka ja Katenai no yo!|Bundled with the 25th volume of Kuroko no Basket manga. The anime based on the Baka Ja Katenai no yo (¿Ð¿¿¿¿¿¿¿C¿¿¿_¿¿¿¿¿¿¿¿¿¿) story that was featured in the manga's fifth volume.
1967|Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars|Digitally remastered compilation movies for the Zeta Gundam TV series with some new footage. Part of Gundam's 25th Anniversary celebration.
19671|Free!: FrFr - Short Movie|Specials bundled with the DVD/BDs.
1969|Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars|Final of three remastered Zeta Gundam compilation movies.
205|Samurai Champloo|Fuu Kasumi is a young and clumsy waitress who spends her days peacefully working in a small teahouse. That is, until she accidentally spills a drink all over one of her customers! With a group of samurai now incessantly harassing her, Fuu desperately calls upon another samurai in the shop, Mugen, who quickly defeats them with his wild fighting technique, utilizing movements reminiscent to that of breakdancing. Unfortunately, Mugen decides to pick a fight with the unwilling ronin Jin, who wields a more precise and traditional style of swordfighting, and the latter proves to be a formidable opponent. The only problem is, they end up destroying the entire shop as well as accidentally killing the local magistrate's son.
20507|Noragami|In times of need, if you look in the right place, you just may see a strange telephone number scrawled in red. If you call this number, you will hear a young man introduce himself as the Yato God.
20509|Fate/kaleid liner Prisma¿¿¿Illya 2wei!|The magical girls are back, and ready for another round of adventure! After successfully recovering the Class Cards, fifth graders-turned magical girls Illya and Miyu think they can finally take it easy. But as fate would have it, the girls are once again called back into active duty when they find out that the Cards have left some very nasty side effects on their world. However, their seemingly easy mission goes totally awry with the appearance of a dark stranger who looks just like Illya! Who is this new but familiar face, where did she come from, and what does she want from Illya? With the arrival of this new foe, it seems like Illya's finally met her match when her everyday life takes one dark turn!
20517|Little Busters!: EX|The main additions in "Little Busters! Ecstasy" are 3 heroine routes involving the characters Futaki Kanata, Sasasegawa Sasami and Tokido Saya.
20541|Mikakunin de Shinkoukei|On Kobeni Yonomori¿¿s 16th birthday, she gets something she was not expecting: a future husband and little sister-in-law to take care of. Hakuya Mitsumine was picked by Kobeni¿¿s grandfather to be her fiance, and he and his sister Mashiro will be staying with Kobeni and her family from now on.
20583|Haikyuu!!|Inspired after watching a volleyball ace nicknamed "Little Giant" in action, small-statured Shouyou Hinata revives the volleyball club at his middle school. The newly-formed team even makes it to a tournament; however, their first match turns out to be their last when they are brutally squashed by the "King of the Court," Tobio Kageyama. Hinata vows to surpass Kageyama, and so after graduating from middle school, he joins Karasuno High School's volleyball team¿¿¿only to find that his sworn rival, Kageyama, is now his teammate.
20651|Natsume Yuujinchou: Itsuka Yuki no Hi ni|During a winter walk, Natsume meets a snowman yokai who is searching for something she's lost and can't seem to recall and decides to help her despite not knowing what exactly she's looking for.
20671|Shashinkan|The story takes place before WWII at a photo studio on top of a hill. Many people visit this studio to have their photos taken. One day, a couple comes, but the wife is so shy that she always lowers her head. The owner of the studio tries all kinds of tricks to get her to smile and eventually succeeds.
20689|Hamatora The Animation|Minimum"¿¿¿ Otherwise known as "small miracles", is a special power that only manifests within a few, select humans. Those who possess this ability are called "Minimum Holders.
20|Naruto|Moments prior to Naruto Uzumaki's birth, a huge demon known as the Kyuubi, the Nine-Tailed Fox, attacked Konohagakure, the Hidden Leaf Village, and wreaked havoc. In order to put an end to the Kyuubi's rampage, the leader of the village, the Fourth Hokage, sacrificed his life and sealed the monstrous beast inside the newborn Naruto.
200|Tenshi na Konamaiki|Megumi-chan is a girl with a secret past. She used to be a boy until she met a person she thought was a magic user. This person gave him/her a magical book from which a genie appears to grant one wish when blood is applied to it. Megumi made the wish to be a man in a man's body but the genie has a twist: he grants wishes backwards so he turns Megumi-kun aged 9 to Megumi-chan. Years pass and Megumi enters High School where she immediately beats up the school bully who of course falls in love with her. She is looking for that book again to be able to reverse the spell placed upon her.
2001|Tengen Toppa Gurren Lagann|Simon and Kamina were born and raised in a deep, underground village, hidden from the fabled surface. Kamina is a free-spirited loose cannon bent on making a name for himself, while Simon is a timid young boy with no real aspirations. One day while excavating the earth, Simon stumbles upon a mysterious object that turns out to be the ignition key to an ancient artifact of war, which the duo dubs Lagann. Using their new weapon, Simon and Kamina fend off a surprise attack from the surface with the help of Yoko Littner, a hot-blooded redhead wielding a massive gun who wanders the world above.
19613|New Initial D Movie: Legend 1 - Kakusei|The first movie in a trilogy, focusing on the battle against the Takahashi brothers.
19645|Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai|This is a remake of the 1982 film,
19163|Date A Live II|Shido Itsuka, who used to be a normal high school student at Raizen High, meets the first Spirit, Tohka, and awakens his power to "seal the Spirit's power". Though they may be feared and hated beings due to their immense power, Spirits were always alone and knew only combat and death. Shido, the only one in the world with the power to seal the Spirits' might, hurls himself into life-threatening dates with the beautiful Spirits in order to save them.
1919|Urusei Yatsura OVA|The adventures of Lum, Ataru, Ten, and all the gang from Tomobiki continue in an assortment of new ¿¿¿ but no less weird ¿¿¿ stories.
19191|Ghost in the Shell: Arise - Border:2 Ghost Whispers|Second movie of Ghost in the Shell: Arise.
19193|Ghost in the Shell: Arise - Border:3 Ghost Tears|Third movie of Ghost in the Shell: Arise.
19195|Ghost in the Shell: Arise - Border:4 Ghost Stands Alone|The story of this fourth installment takes place amidst signs of postwar reconstruction in the winter of 2028. Tensions are rising in New Port City as demonstrations are held concerning the interests of foreign cartels. This leads to a shooting incident involving riot police. It all started with a cyberbrain infection released by the terrorist "Fire Starter." An independent offensive unit led by Motoko Kusanagi entrusts the suppression of the situation to their ghosts and aims for their own justice. Below the surface of the incident, lies the "tin girl" Emma and the "scarecrow man" Burinda Junior. As Kusanagi deals with the incident, she draws near to what those two ghosts were seeking.
1921|Urusei Yatsura Movie 2: Beautiful Dreamer|Not all is normal in Tomobiki, even by its standards. The students have been preparing feverishly for the first day of the student fair, which is scheduled to go on the next day. However, problems arise when some begin to notice that the next day simply will not come. As the students begin to try to find the reason for the problem, their beliefs about reality and the world of dreams are challenged.
20057|Space¿¿¿Dandy|Space Dandy is a dandy guy, in space! This dreamy adventurer with a to-die-for pompadour travels across the galaxy in search of aliens no one has ever laid eyes on. Each new species he discovers earns him a hefty reward, but this dandy has to be quick on his feet because it's first come, first served! Accompanied by his sidekicks, a rundown robot named QT and Meow the cat-looking space alien, Dandy bravely explores unknown worlds inhabited by a variety of aliens. Join the best dressed alien hunter in all of space and time as he embarks on an adventure that ends at the edge of the universe!
2009|Yawara! Special: Zutto Kimi no Koto ga... .|Yawara Inokuma competes for Japan in the Atlanta Olympic Games as she meets with several familiar faces throughout the tournament.
2012|Jigoku Sensei Nube|Nube is a clumsy, easygoing, and very kind teacher, but he has a secret under his glove on the left hand. He has a monster hand, and he also has the ability to sense ghosts and evil spirits. So he protects his dear students from these evil spirits with his monster hand, proving to be very powerful.
2013|Taiho Shichau zo The Movie|Bokutou Precinct rarely deals with criminals more nefarious than speeding sportscar drivers. So when Officers Nikaido Yoriko and Aoi Futaba find a cache of illegal firearms in a stolen car, and a rash of traffic control malfunctions snarls traffic along Tokyo's streets, it is up to Tokyo's finest to figure out what's gone wrong. And of course, it'll take the talents of Kobayakawa Miyuki and Tsujimoto Natsumi to crack the case. But will Miyuki's trusty Mini-Pat and Natsumi's fierce determination be enough to stop a devious mastermind from exploiting the weaknesses of the system and crippling Tokyo¿¿¿and the world¿¿¿for good?
2014|Taiho Shichau zo: Second Season|AA! Megami Sama creator, Kosuke Fujishima, is back with the second season of Taiho Schihauzo (You're Under Arrest). Same characters, two policewomen, the gentle Miyuki and the wild Natsumi teamed up together in Bokuto police station`s traffic division.
20159|Pokemon: The Origin|Serving a more faithful adaptation of the Pok¿mon Red and Pok¿mon Green games (Pok¿mon Red and Blue in the U.S.), the story follows a young boy named Red, and his rival Green (Blue in the U.S.), who begins a journey with their new Pok¿mon partners, as they seek to capture all the known Pok¿mon in the Kanto region.
202|Wolf's Rain|In some distant future, it's common knowledge that all wolves have been extinct for 200 years. However, it seems this is false as wolves have not disappeared but rather have taken human form. Kiba, a lone wolf, wanders into a city, trying to sniff out the Lunar Flowers that are supposed to lead whoever follows the scent to paradise. The source of the smell is Cheza, a girl who sleeps in what appears to be suspended animation in a lab. She and the wolves are drawn to each other, and Kiba hopes to find paradise once he finds the source of the scent of Lunar Flowers. However, once Kiba finds Cheza, she is kidnapped by a mysterious person called Darcia, and his search begins anew. Before he leaves the city, he meets 3 other wolves, Tsume, Hige and Toboe. All four wolves have very different personalities and ideas, and their friendliness towards each other is a little rough around the edges. However, they soon band together to continue to search for paradise.
2020|One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou|In an alternate reality world that resembles Edo Period Japan, Luffy acts as a member of the police. This is made up of two adventures: in the first, Buggy makes trouble in the town; in the second, a mysterious girl named Vivi appears (aired after Episode 253). This special contains several cameos from characters throughout the entire series. A second pair of episodes were aired after episode 290, continuing this story, as part of the New Year's special.
20221|Minami-ke Natsuyasumi|Second Minami-ke OVA bundled with the 11th volume of the manga.
19489|Little Witch Academia: Mahoujikake no Parade|You can tell witch training is not going swimmingly for the young sorceresses Akko, Lotte, and Sucy¿¿¿they face expulsion for screwing up one class too many, and their only way out is if they successfully organize their academy's annual parade through a nearby town. But when they stumble upon the momentous discovery that the objective of the parade is to humiliate witches and commemorate their past subjugation, Akko decides it is time for a change: It is time to show the world how fantastic modern witches truly are! However, with the other girls struggling to keep up with Akko's grandiose ambitions, and everything from mischievous boys to slumbering giants getting in their way, maybe pulling it off will require not only all the magical prowess the pupils of Luna Nova Magical Academy can muster, but also a miracle.
1961|Arashi no Yoru ni|A story about a goat and a wolf who become friends in a stormy night, and how they overcome differences and hardships.
1946|Ashita no Nadja|This story takes place about one hundred years ago. Nadja is a bright, cheerful girl who was raised in an orphanage near London, England. Nadja was entrusted to the orphanage when she was a baby. So she thought her father and mother were dead. But before her thirteenth birthday, she found out that her mother might be alive..
1889|Higurashi no Naku Koro ni Kai|Higurashi no Naku Koro ni Kai continues the story from the first series and sheds light on many of the dark mysteries prevalent in the first season. The young group of friends in the town of Hinamizawa continue to have terrible conflicts with one another in their never ending summer of 1983, often ending with the brutal murder of one of their members. With the help of her spiritual friend, Hanyuu, Furude Rika tackles these challenges over and over, trying her best to keep their lives from coming to a tragic end. With no end to the torture in sight, Rika must call upon the bonds of friendship and trust among her friends to discover the true villain of this eternal June.
18893|Aoki Hagane no Arpeggio: Ars Nova|By 2039, global warming had caused sea levels to rise and large amount of territory to be lost. As though in response, a mysterious group of warships clad in mist, "the Fleet of Mist," appeared in every corner of the ocean, and began attacking human ships. In spite of humanity mustering all their strength, they were utterly defeated by the Mist's overwhelming force. All of humanity's trade routes were blockaded by the Fleet of Mist, their political economy was destroyed, and the human race was steadily beaten down. Seven years later, the Fleet of Mist's submarine I-401 appears before cadet Gunzo Chihaya. The humanoid life form that pilots the sub, who should be their enemy, is instead offering her services to mankind.
18897|Nisekoi|Raku Ichijou, a first-year student at Bonyari High School, is the sole heir to an intimidating yakuza family. Ten years ago, Raku promised his childhood friend that they would get married when they reunite as teenagers. To seal the deal, the girl had given Raku a closed locket, the key to which she took with her when she left him.
19703|Kyousou Giga (TV)|Hidden within Kyoto is the "mirror capital" where youkai and humans live together and no one ever dies. It is protected by three people¿¿¿Kurama, Yase, and Myoue¿¿¿as they await the return of their parents, Myoue Jonin and Koto. One day, a young girl named Koto (same name, different spelling) and her little brothers A and Un wander into the city from a different dimension looking for her mother. A mecha-geek with red eyes, it's not immediately clear whether she's human or youkai. Her arrival upsets the long peace that had ruled the city.
1972|Meitantei Holmes|Loosely based on the "Sherlock Holmes" series by Sir Arthur Conan Doyle, Sherlock Hound turns all the classic characters into dogs. The canine Sherlock Holmes, his assistant Watson, and housemaid Mrs. Hudson work together to solve mysteries. The culprit is usually Professor Moriarty and his gang, who use all kinds of wacky contraptions to steal what they want.
1974|Glass no Kamen (2005)|Two Girls. One Dream. And the entire world for a stage.
19775|Sidonia no Kishi|It was in the year 3394. The solar system was long destroyed by a strange alien race called Gauna. Now humans are barely maintaining population in their "seed ships" - the ones they also used to escape a thousand years ago. After several years of drifting though space, Sidonia, a seed ship with a population of over 500,000 people, is once again threatened by Gauna. Follow Nagate Tanikaze, a mysterious young man from the deep corners of the ship, and his friends as they try to strike back against these gigantic creatures and at the same time learn what they really are for the sake of humanity's survival!
198|Speed Grapher|Ten years after the Bubble War, the dichotomy between the rich and the poor in the world becomes more prominent and Japan is no exception. The rich seek to satisfy their desires and derive pleasure for themselves, and Tokyo has materialized into such a city as a result. Saiga, once a war photographer, works for Hibara Ginza in the capitalist state of Tokyo. He infiltrates the Roppongi Club, a secretive base located in the red light district of the city, to collect information about them. However, he was caught in the process and brought forward to a girl called Kagura who was in the midst of a ritual. His contact with Kagura awakens his special ability: the power to make things explode when photographed. In order to unravel the mystery behind the Roppongi Club and Kagura, Saiga begins his solitary battle.
1983|Black Jack: Futari no Kuroi Isha|The mega-corporate Daedalus Group is under attack by a small group of activists known as the Ghost of Icarus. While taking care of some of the victims of the bombing, Black Jack encounters Dr. Kiriko, also known as Death Incarnate, who just like him, asks his patients huge sums of money but instead of saving them, he offers them a painless death. When the activist group requests both doctors¿¿ collaboration, Black Jack finds himself caught in a spiral of life, death and treason while trying to save his patients' lives and avoid the breaking of a biological war that could destroy humanity.
1985|UFO Robo Grendizer|Duke Fleed is a survivor of the Fleed Planet who is escaped to the Earth, onboard a mysterious "spaceship", where is raised by Dr. Umon as his adoptive son, and known as Daisuke Umon. Years after his arrival, he's faced with the threat of King Vega and his army, who want to conquer the Earth. With his friends Koji and Hikaru (and later his younger sister Maria Grace), Duke decides to fight back using his best weapon - the almighty Grendizer.
199|Sen to Chihiro no Kamikakushi|On the way to their new home, 10-year-old Chihiro Ogino's family stumbles upon a deserted theme park. Intrigued, the family investigates the park, though unbeknownst to them, it is secretly inhabited by spirits who sleep by day and appear at night. When Chihiro's mother and father eat food from a restaurant in the street, angry spirits turn them into pigs. Furthermore, a wide sea has appeared between the spirit world and the human one, trapping Chihiro, the sole human, in a land of spirits. Luckily for her though, a mysterious boy named Haku appears, claiming to know her from the past. Under his instructions, Chihiro secures a job in the bathhouse where Haku works. With only her courage and some new found friends to aid her, Chihiro embarks on a journey to turn her parents back to their original forms and return home.
1915|Mahou Shoujo Lyrical Nanoha StrikerS|Set 10 years after Mahou Shoujo Lyrical Nanoha A's, Nanoha, Fate, Hayate and the rest of the crew are now working full time in the Time-Space Administration Bureau. Nanoha is a combat instructor, Fate is a special investigator, and Hayate is a commanding officer. They must unite once again to save the dimensions. Introducing new characters as well: Subaru, Teana, Caro and Erio. Stand by. Ready. Set up!
19123|One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari|The story arcs aboard the Straw Hat Crew's first ship Going Merry (Merry Go in some adaptations) are recreated with brand-new animation, from Luffy and Usopp's fight and Robin's disappearance to the crew's final farewell to the ship. Going Merry is treated as another member of the Straw Hats as Luffy, Zoro, Nami, and the rest of the crew set sail for the legendary treasure, the One Piece.
1913|Shonan Junai Gumi!|Eikichi Onizuka and Ryuji Danma are members of infamous biker duo, the Oni Baku. When not out riding around, they can be found in school, trying to pick up young women. This is the story of the young Onizuka, who would later become the greatest teacher in Japan, and his partner Ryuji in their quest to lose their virginity and reach maturity.
1914|Saiunkoku Monogatari 2nd Season|Shuurei needs to deal with more obstacles in the new series. More danger comes her way but at the same time meeting friends who will help her with her work as an official.
18507|Free!|The story revolves around Haruka Nanase, a boy who has always loved to be immersed in water, and to swim in it. Before graduating from elementary school, he participated in a swimming tournament along with his fellow swimming club members, Makoto Tachibana, Nagisa Hazuki, and Rin Matsuoka. After achieving victory, each of the boys went their separate ways.
1852|Hidamari Sketch|For years, Yuno has dreamed of attending Yamabuki Arts High School, but now that she's been accepted, it means the scary prospect of moving away from her home and family for the first time! Fortunately, Yuno quickly learns that if her new neighbors at the eclectic Hidamari (Sunshine) Apartments aren't technically family, at least the majority share the bond of being fellow art students. From second year students like Hiro and Sae, who try to behave like helpful older sisters (mostly successfully) to her hyperactive new neighbor, classmate and best friend Miyako (who has the scariest apartment ever) Yuno begins to build the support network she'll need for dealing with strange characters like her oddly masculine landlady, her cosplay obsessed home room teacher, her tooth-chattering principal and all of the other odd denizens who inhabit her chosen world of art.
18523|Senyuu. 2|Second season of Senyuu.
1858|Gakuen Utopia Manabi Straight!|Manabi Straight! follows the lives of a group of young high school girls living in the year 2035 while they attend the all-girl Seioh Private High School. Since the birth rate has dropped dramatically, schools are being closed down due to the sheer lack of students available to teach. Morale in schools has dropped dramatically, and Seioh is no exception.
19221|Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru|Kanade Amakusa is a high school student who is suffering from a curse called "Absolute Choices." This curse requires him to select an action from a list of two or three options that appear before him at any time, and has no control over what choices appear. Many of them are weird or perverse and as a result, the curse has tainted his reputation with his classmates and other people around him, making his life very difficult. However, one day, a choice he makes on his way home from school causes a mysterious, beautiful young girl to fall from the sky.
1924|Urusei Yatsura Movie 5: Final|The Urusei Yatsura story comes to a climax in this animated retelling of the final Manga story (although not the final movie). Lupa, yet another one of Lum's fianc¿s, arrives on the scene, and Lum and Ataru have to repeat their game of tag in order to prevent the Earth from being destroyed.
19251|Uta no¿¿¿Prince-sama¿¿¿ Maji Love 2000%: Shining Star Xmas|Unaired episode included in the seventh Blu-ray and DVD volumes.
19291|Pokemon XY|Satoshi and Pikachu have arrived in Miare City of the illustrious Kalos region to capture more Pokemon and continue their journey towards becoming the very best. Meanwhile, a genius inventor named Citron and his little sister Eureka wander the city when they run into Satoshi who quickly challenges them to a battle. However, they are soon caught up in a dangerous incident when Team Rocket, following Satoshi into Kalos, cause a Gaburias to rampage through the city.
19319|Gundam Build Fighters|The story is set in the near future when GunPla Battles, competitions that pit Gundam plastic models against each other, have become popular worldwide in the "Second GunPla Boom." Sei Iori, a first-year middle-school student and the only son of a model shop owner, is talented at building GunPla, but inexperienced in the GunPla Battles. He encounters a mysterious boy named Reiji, who happens to be an accomplished Gundam Fighter. Together, they strive for the GunPla Battle world championships.
19363|Gin no Saji 2nd Season|As the new semester begins at Ooezo Agricultural High School, Hachiken is now used to the tough lifestyle of a rural, agricultural high school. While Hachiken still wonders what he will do in the future, he continues to discover both the harsh and the beautiful realities of the countryside.
